data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7680485,231,ETH3365,3365,9/3/16,2016,1,Riots,Mob violence,Rioters (Ethiopia),Prisoners (Ethiopia),5,Police Forces of Ethiopia (1991-2018) Prison Guards,,1,15,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Akaki-Kalit,Akaki Beseka,8.8667,38.7833,1,Addis Standard; Al Jazeera; Ethiopia Human Rights Project; EBC; ESAT,Other-National,"Unidentified group set fire to the Qilinto maximum security prison in southern Addis Abeba, after an alleged riot by prisoners. Intensive gunfire by prison guards and local police was reported following the event, to allegedly prevent any prison break. A later investigation found that 67 prisoners were killed in the event, including 23 who died in the fire and 45 who were killed by prison wardens while allegedly trying to escape. At least nine prisoners and police were injured. Authorities in December charged 37 inmates for the arson.",67,1618529898,ETH
7680492,231,ETH3366,3366,9/3/16,2016,1,Battles,Armed clash,Police Forces of Ethiopia (1991-2018) Prison Guards,,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Amhara,Central Gondar,Tsegede,Angereb,13.25,37.4833,1,ESAT,International,Heavy gunfire was reported at Angereb Prison in Gonder as the prison was allegedly heavily bombarded by unidentified gunmen.,0,1618529898,ETH
7680497,231,ETH3367,3367,9/3/16,2016,1,Violence against civilians,Attack,Police Forces of Ethiopia (1991-2018) Prison Guards,,1,Civilians (Ethiopia),Prisoners (Ethiopia),7,17,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Akaki-Kalit,Akaki Kality,8.8964,38.7891,1,Oromiya Media Network,International,Two prisoners were killed under unclear circumstances at Qality prison.,2,1618529898,ETH
7680591,231,ETH3362,3362,9/1/16,2016,2,Riots,Violent demonstration,Rioters (Ethiopia),Amhara Ethnic Group (Ethiopia),5,Military Forces of Ethiopia (1991-2018),,1,15,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahir Dar town,Bahir Dar,11.6,37.3833,1,Addis Standard; AP,National-International,At least 47 Amharas were allegedly killed by security forces in Bahir Dar and Gonder following a crackdown against stay-at-home protests between 25 August and 1 September. Tensions rose following the Prime Ministers announcement that additional forces were being sent to control the situation in the region. During this time protesters torch a flower farm in Bahir Dar.,22,1618529897,ETH
7680592,231,ETH3363,3363,9/1/16,2016,2,Protests,Excessive force against protesters,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Amhara,Central Gondar,Gonder town,Gonder,12.6,37.4667,1,AP; Addis Standard,National-International,At least 47 Amharas were allegedly killed by security forces in Bahir Dar and Gonder following a crackdown against stay-at-home protests between 25 August and 1 September. Tensions rose following the Prime Ministers announcement that additional forces were being sent to control the situation in the region.,25,1618529897,ETH
7680217,231,ETH3364,3364,9/1/16,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Amhara,Central Gondar,Wegera,Amba Giorgis,12.7689,37.6239,1,Zehabesha,International,"Ethiopian soldiers allegedly killed 15 Amhara people in Amba Giorgis, North Gonder Zone over 31 August and 1 September.",7,1618529898,ETH
7679509,231,ETH3359,3359,8/31/16,2016,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,North Shewa,Debre Libanos,Fentale,9.6667,38.8833,2,Oromiya Media Network,International,"armed conflict between Karayu Oromo and soldiers at Xuxi village in Fantale District, East Shewa. Four Agazis and three pastoralists have been killed.",7,1618529897,ETH
7680233,231,ETH3361,3361,8/31/16,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Amhara,Central Gondar,Wegera,Amba Giorgis,12.7689,37.6239,1,Zehabesha,International,"Ethiopian soldiers allegedly killed 15 Amhara people in Amba Giorgis, North Gonder Zone over 31 August and 1 September.",8,1618529897,ETH
7677835,231,ETH3358,3358,8/30/16,2016,1,Riots,Mob violence,Rioters (Ethiopia),Amhara Ethnic Group (Ethiopia),5,Civilians (Ethiopia),Farmers (Ethiopia); Government of Ethiopia (1991-2018),7,57,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahir Dar town,Bahir Dar,11.6,37.3833,2,Al Jazeera; Oromiya Media Network; Reporter (Ethiopia),National-Regional,Crowds of ethnic Amharas attacked at least nine horticulture farms with links to the government around Bahir Dar.,0,1618529897,ETH
6410656,231,ETH3357,3357,8/30/16,2016,2,Riots,Violent demonstration,Rioters (Ethiopia),Amhara Ethnic Group (Ethiopia),5,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,55,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Awash town,Awash,8.9833,40.1667,2,Oromiya Media Network,International,Reports of clashes between ethnic Karayu Oromos and Amharas in the Awash basin area in the context of protests by Oromos and Amharas against the government agenda in their respective regions.,0,1618529897,ETH
7677834,231,ETH3355,3355,8/29/16,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Amhara Ethnic Group (Ethiopia),5,Military Forces of Ethiopia (1991-2018),,1,15,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahir Dar town,Bahir Dar,11.6,37.3833,1,Oromiya Media Network; Al Jazeera; Reporter (Ethiopia),National-Regional,"Rioters in Bahir Dar protested against the government agenda, burning tyres in the street as well as attacking a Dutch-owned flower farm, where they clashed with soldiers forcing them to flee the property, injured one staff and set ablaze the farm damaging property worth USD 11 million. Soldiers allegedly shot and killed three of the protesters near the university.",3,1618529897,ETH
7772001,231,ETH3352,3352,8/28/16,2016,2,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Students (Ethiopia); Oromo Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,East Hararge,Aweday town,Aweday,9.3663,42.0436,1,Oromiya Media Network,International,Soldiers allegedly arrested a student in Aweday. He died two days later of beatings.,1,1618529896,ETH
7679631,231,ETH3353,3353,8/28/16,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,West Hararge,Mesela,Mesela,9.0833,41.1667,2,Oromiya Media Network,International,"Ethiopian soldiers allegedly killed five people and injured another three in Choma village, Masalaha District, West Hararghe.",5,1618529896,ETH
6410659,231,ETH3351,3351,8/28/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Wello,Kalu,Gojam,11.1833,39.9,2,Oromiya Media Network,International,"Amhara people protested against the government agenda in Enjibara, Kosobar, and Durbete in Gojam.",0,1618529896,ETH
6411026,231,ETH3348,3348,8/27/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,West Gojam,Dembecha,Dembecha,10.55,37.4833,1,Oromiya Media Network,International,"Amhara people protested against the government agenda in Dembecha town, Gojam.",0,1575999999,ETH
6411027,231,ETH3347,3347,8/27/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Farmers (Ethiopia); Amhara Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahir Dar town,Bahir Dar,11.6,37.3833,2,Oromiya Media Network,International,"Farmers in Quarity town in Amhara staged a massive demonstration to protest against the government agenda, dismantling the local administration and replacing it with elders to govern during a transitional period.",0,1618529896,ETH
7772015,231,ETH3349,3349,8/27/16,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,East Hararge,Aweday town,Aweday,9.3663,42.0436,1,Oromiya Media Network,International,Soldiers allegedly shot and arrested a civilian in Aweday. He was allegedly denied medical treatment in prison.,0,1618529896,ETH
7679634,231,ETH3350,3350,8/27/16,2016,1,Explosions/Remote violence,Grenade,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia); Muslim Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,West Hararge,Mesela,Mesela,9.0833,41.1667,2,Oromiya Media Network,International,"Ethiopian soldiers allegedly threw a grenade on a mosque in Waltasis village, Masala district, where youth and elders were gathering, killing five people and wounding 23.",5,1618529896,ETH
6411271,231,ETH3345,3345,8/26/16,2016,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Unidentified Armed Group (Ethiopia),,3,33,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,1,Oromiya Media Network,International,"Unidentified armed groups battled in Moyale, Borena zone.",0,1576000000,ETH
6411029,231,ETH3346,3346,8/26/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,West Gojam,Bure town,Bure,10.7,37.067,1,Oromiya Media Network,International,"Amhara people protested against the government agenda in Bure town, Gojam.",0,1618529896,ETH
6411395,231,ETH3343,3343,8/25/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,West Gojam,Finote Selam town,Finote Selam,10.7,37.2667,1,Oromiya Media Network,International,Amhara people protested against the government agenda in Finote Selam.,0,1618529895,ETH
7679635,231,ETH3344,3344,8/25/16,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Farmers (Ethiopia); Oromo Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,West Hararge,Mesela,Mesela,9.0833,41.1667,2,Oromiya Media Network,International,"Ethiopian soldiers allegedly killed four farmers in Waltasis and Goro villages of Masala District, West Hararage.",4,1618529896,ETH
7678702,231,ETH3342,3342,8/24/16,2016,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,Police Forces of Ethiopia (1991-2018) Prison Guards,,1,11,Eastern Africa,Ethiopia,Amhara,Central Gondar,Gonder town,Gonder,12.6,37.4667,1,ESAT,International,"A confrontation, which developed into fighting and gun shots, was reported between prison wardens and Ethiopian security forces at the Gonder Angereb prison as soldiers attempted to take a detained Wolkait leader to the Addis Ababa prison.",0,1618529895,ETH
6409954,231,ETH3341,3341,8/21/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,Central Gondar,Gonder town,Gonder,12.6,37.4667,1,ESAT,International,Gonder residents resumed a sit-in strike to protest against the government agenda. This new form of protest comes amid violent repression of Oromia and Amhara protests since early August.,0,1618529895,ETH
7679517,231,ETH3339,3339,8/20/16,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Amhara,Central Gondar,Gonder town,Gonder,12.6,37.4667,1,Oromiya Media Network,International,Soldiers allegedly killed four people in Gonder over wearing white clothes on the day the commemoration of dictator Meles Zenawis 4th year death anniversary.,4,1618529895,ETH
7904300,231,ETH3340,3340,8/20/16,2016,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Somali,Shabelle,Danan,Danan,6.5061,43.4922,2,Radio Freedom Voice of the Ogadeni People,Subnational,"ONLA forces allegedly attacked government soldiers in Shinile village, Denan, Shabelle Province, killing seven soldiers, wounding another six and capturing weapons.",7,1619193802,ETH
6410671,231,ETH3338,3338,8/19/16,2016,1,Violence against civilians,Attack,TPLF: Tigray Peoples Liberation Front,,3,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Oromia,Kellem Wollega,Denbi Dollo town,Dembi Dolo,8.5333,34.8,1,Oromiya Media Network,International,"TPLF soldiers allegedly shot and killed a young Oromo in Dembi Dollo, Qelam Walaga.",1,1618529895,ETH
7680422,231,ETH3337,3337,8/18/16,2016,1,Strategic developments,Arrests,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia); Prisoners (Ethiopia),7,17,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,3,Oromiya Media Network,International,"Arrests: Over 25,000 peaceful protesters arrested during Grand rallies held across Oromia on 6 August were allegedly moved to various military base camps.",0,1618529895,ETH
7679519,231,ETH3336,3336,8/15/16,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,East Shewa,Adama Tulu Jido Kombolcha,Ziway,7.9333,38.7167,1,Oromiya Media Network,International,Ethiopian soldiers allegedly broke into the home of an Oromo civilian in Batu and killed him.,1,1618529894,ETH
7680588,231,ETH3329,3329,8/14/16,2016,2,Protests,Protest with intervention,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia); Amhara Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Amhara,Oromia,Bati Town,Bati,11.1915,40.0168,1,Reporter (Ethiopia); AFP,National-International,"Small-scale protests against the government agenda allegedly took place over the weekend in Dessie (South Wollo Zone), Bati, and Senbete areas of Amhara, and Kemese of Oromia, but were quelled by security forces. Police was heavily deployed across towns in Oromia and Amhara to prevent fresh anti-government protests planned over the weekend.",0,1618529894,ETH
7680590,231,ETH3331,3331,8/14/16,2016,2,Protests,Protest with intervention,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Amhara,Oromia,Jilye Tumuga,Senbete,10.3069,39.9885,1,AFP; Reporter (Ethiopia),National-International,"Small-scale protests against the government agenda allegedly took place over the weekend in Dessie (South Wollo Zone), Bati, and Senbete areas of Amhara, and Kemese of Oromia, but were quelled by security forces. Police was heavily deployed across towns in Oromia and Amhara to prevent fresh anti-government protests planned over the weekend.",0,1618529894,ETH
7680872,231,ETH3335,3335,8/14/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Amhara,East Gojam,Debre Markos town,Debre Markos,10.35,37.7333,2,Reporter (Ethiopia),National,"Protests against the government agenda spread from Debre Markos to its environs in East Gojam zone but were swiftly quelled by security forces, allegedly leaving several protesters injured.",0,1618529894,ETH
7680873,231,ETH3334,3334,8/14/16,2016,2,Protests,Protest with intervention,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Amhara,South Wello,Dessie town,Dessie,11.1333,39.6333,1,Reporter (Ethiopia),National,"Small-scale protests against the government agenda allegedly took place over the weekend in Dessie (South Wollo Zone), Bati, and Senbete areas of Amhara, and Kemese of Oromia, but were quelled by security forces. Police was heavily deployed across towns in Oromia and Amhara to prevent fresh anti-government protests planned over the weekend.",0,1618529894,ETH
7771354,231,ETH3330,3330,8/14/16,2016,2,Protests,Protest with intervention,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Chora,Kemise,8.4667,36.164,1,AFP; Reporter (Ethiopia),National-International,"Small-scale protests against the government agenda allegedly took place over the weekend in Dessie (South Wollo Zone), Bati, and Senbete areas of Amhara, and Kemese of Oromia, but were quelled by security forces. Police was heavily deployed across towns in Oromia and Amhara to prevent fresh anti-government protests planned over the weekend.",0,1618529894,ETH
7680637,231,ETH3328,3328,8/13/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Amhara,East Gojam,Debre Markos town,Debre Markos,10.35,37.7333,1,ESAT,International,People protested against the government agenda in Debre Markos. Soldiers allegedly shot at protesters to disperse them.,0,1618529894,ETH
6409757,231,ETH3326,3326,8/12/16,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia),7,37,Eastern Africa,Ethiopia,Amhara,East Gojam,Debre Markos town,Debre Markos,10.35,37.7333,1,ESAT,International,A man was killed by unidentified armed men in Debre Markos in the context of planned protests against the government agenda.,1,1618529893,ETH
6409781,231,ETH3325,3325,8/12/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia); Health Workers (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahir Dar town,Bahir Dar,11.6,37.3833,1,ESAT,International,"Employees of the Bahir Dar regional health office have refused to go to work, demanding the release of arrested people in the context of regional protests against the government agenda.",0,1618529893,ETH
7679872,231,ETH3327,3327,8/12/16,2016,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Somali,Doolo,Warder,Welwel,7.0636,45.4111,2,Radio Freedom Voice of the Ogadeni People,Subnational,ONLA forces and Ethiopian soldiers clashed twice in Barbarad locality in Warder district. 15 soldiers were killed and 18 others wounded in the fighting.,15,1618529894,ETH
7679864,231,ETH3324,3324,8/11/16,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar town,Kebri Dehar,6.74,44.2781,1,Radio Freedom Voice of the Ogadeni People,Subnational,"Government soldiers allegedly subjected civilians to abuses such as beatings and detention in Kebri Dehar town, in Korahey province. Up to 30 civilians were detained in the town.",0,1618529893,ETH
6410313,231,ETH3322,3322,8/9/16,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50,Eastern Africa,Ethiopia,Oromia,East Bale,Ginir,Ginir,7.1333,40.7,1,Oromiya Media Network,International,"Protesters destroyed a prison in Ginir, freeing all prisoners.",0,1618529893,ETH
6410314,231,ETH3323,3323,8/9/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Wellega,Nekemte town,Nekemt,9.0833,36.55,1,Oromiya Media Network,International,People held a protest during the funeral for those killed in Nekemt in the previous protests.,0,1618529893,ETH
6411046,231,ETH3318,3318,8/8/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Arsi,Shashemene town,Shashamane,7.2,38.6,1,Oromiya Media Network,International,Soldiers allegedly shot and killed a protester in Shashamane. People held a protest during his funeral the following day.,0,1618529892,ETH
6410316,231,ETH3316,3316,8/8/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Arsi,Gedeb Asasa,Asasa,7.1,39.2,1,Oromiya Media Network,International,"Soldiers allegedly shot and killed 14 protesters in Asasa, West Arsi. People held a protest during their funeral the following day.",0,1618529892,ETH
7772016,231,ETH3319,3319,8/8/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Hararge,Aweday town,Aweday,9.3663,42.0436,2,Oromiya Media Network,International,Soldiers allegedly shot an killed 13 protesters in villages in Haro Maya: 3 in Tare village; 1 in Masare village; 5 in Qashuma; 4 in Hayo.,13,1618529892,ETH
6410681,231,ETH3317,3317,8/8/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Hararge,Deder town,Deder,9.3117,41.443,1,Oromiya Media Network,International,"People protested in Deder, East Hararge, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia.",0,1618529892,ETH
7680760,231,ETH3321,3321,8/8/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa rural,Biyoawale,Kebele,9.5208,42.0072,1,Oromiya Media Network,International,"Soldiers allegedly shot and killed 2 protesters in Kebele, Haro Maya.",2,1618529893,ETH
7680761,231,ETH3320,3320,8/8/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Hararge,Haro Maya,Gobe,9.3589,42.0094,1,Oromiya Media Network,International,"Soldiers allegedly shot an killed 5 protesters in Gobe, Haro Maya.",5,1618529893,ETH
7678729,231,ETH3306,3306,8/7/16,2016,2,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,Amhara Ethnic Militia (Ethiopia),Farmers (Ethiopia),4,14,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahir Dar town,Bahir Dar,11.6,37.3833,3,ESAT,International,Clashes between soldiers and armed farmers allegedly killed 22 soldiers at Muse Bamv in Repel Dengai in northwestern Ethiopias Amhara Regional State.,22,1618529891,ETH
6411294,231,ETH3308,3308,8/7/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Hararge,Deder town,Deder,9.3117,41.443,1,Oromiya Media Network,International,"People protested in Deder, East Hararge, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia.",0,1618529891,ETH
7679529,231,ETH3313,3313,8/7/16,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,Arsi,Jeju,Kersa,8.2833,39.7,1,Oromiya Media Network,International,"Security forces allegedly killed a civilian in Kersa town, Arsi. People who gathered to mourn his death later marched and destroyed government offices in the town after a disagreement with soldiers. Soldiers shot and wounded five rioters.",1,1613075983,ETH
7679531,231,ETH3309,3309,8/7/16,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,Military Forces of Ethiopia (1991-2018),,1,15,Eastern Africa,Ethiopia,Oromia,Arsi,Jeju,Kersa,8.2833,39.7,1,Oromiya Media Network,International,"Security forces allegedly killed a civilian in Kersa town, Arsi. People who gathered to mourn his death later marched and destroyed government offices in the town after a disagreement with soldiers. Soldiers shot and wounded five rioters.",0,1613075983,ETH
7679535,231,ETH3307,3307,8/7/16,2016,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),Farmers (Ethiopia),4,Military Forces of Ethiopia (1991-2018),,1,14,Eastern Africa,Ethiopia,Oromia,East Bale,Rayitu,Bishan Oda,6.7,41.1667,2,Oromiya Media Network,International,"People protested in Rayitu, Bale, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. In Rayitu soldiers allegedly shot and killed two protesters. The following day, armed farmed ambushed a military unit, killing seven soldiers, capturing one, and leaving several farmers injured.",7,1618529891,ETH
7680078,231,ETH3315,3315,8/7/16,2016,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Oromia,West Hararge,Boke,West Harerghe,8.5997,40.6851,2,Voice of Oromo Liberation,Subnational,"OLA forces attacked government soldiers in the village of Kolu in Bultum district in West Hararghe Zone, killing four and wounding two. The unit also captured armaments in the attack.",4,1618529892,ETH
7677830,231,ETH3305,3305,8/7/16,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Amhara Ethnic Group (Ethiopia); Semayawi Party,5,Police Forces of Ethiopia (1991-2018),,1,15,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahir Dar town,Bahir Dar,11.6,37.3833,1,EBC; Amnesty International,Other-National,"Clashes between protesters, led by the Semayawi Party, and security forces in Bahir Dar in Amhara region allegedly killed 30 people and injured several others, including five police officers. Protesters were demanding the reinstatement of the Wolqayit area in the Tigrary region back to the Amhara administration.",30,1618529891,ETH
7679961,231,ETH3314,3314,8/7/16,2016,2,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),,4,Military Forces of Ethiopia (1991-2018),,1,14,Eastern Africa,Ethiopia,Amhara,Central Gondar,Tach Armacho,Tikil Dingay,12.9842,37.0442,2,Reporter (Ethiopia),National,Government forces allegedly engaged in fierce fighting with Amhara militias in Lay and Tach Armacheho in Amhara Regional State.,0,1618529892,ETH
7680763,231,ETH3311,3311,8/7/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Arsi,Dodola town,Dodola,6.9833,39.1833,1,Oromiya Media Network,International,"At least 20,000 people protested in Dodola, West Arsi as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed two people killed and injured several.",2,1618529892,ETH
7680764,231,ETH3312,3312,8/7/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Arsi,Shashemene town,Shashamane,7.2,38.6,1,Oromiya Media Network,International,Soldiers allegedly shot and killed a protester in Shashamane. People held a protest during his funeral the following day.,1,1618529892,ETH
7680765,231,ETH3310,3310,8/7/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Arsi,Gedeb Asasa,Asasa,7.1,39.2,1,Oromiya Media Network,International,"Soldiers allegedly shot and killed 14 protesters in Asasa, West Arsi. People held a protest during their funeral the following day.",14,1618529892,ETH
7680769,231,ETH3275,3275,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Shewa,Adama Tulu Jido Kombolcha,Bulbula,7.7167,38.65,1,Oromiya Media Network,International,"People protested in Bulbula, East Shewa, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. One person was killed by military forces.",1,1618529888,ETH
7680771,231,ETH3285,3285,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Hararge,Gursum,Hamdo,9.4297,42.4714,1,Oromiya Media Network,International,People protested in Hamdo as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester.,1,1618529889,ETH
